# line,type,amount,ministry,source
709,Έξοδα,4638000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΠΡΟΕΔΡΙΑ ΤΗΣ ΔΗΜΟΚΡΑΤΙΑΣ
710,Έξοδα,171950000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΒΟΥΛΗ ΤΩΝ ΕΛΛΗΝΩΝ
711,Έξοδα,41689000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΠΡΟΕΔΡΙΑ ΤΗΣ ΚΥΒΕΡΝΗΣΗΣ
712,Έξοδα,3830276000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ
713,Έξοδα,420237000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ
714,Έξοδα,6130000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ
715,Έξοδα,7177424000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ
716,Έξοδα,650803000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΔΙΚΑΙΟΣΥΝΗΣ
717,Έξοδα,575419000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΠΟΛΙΤΙΣΜΟΥ
718,Έξοδα,1281403000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΑΓΡΟΤΙΚΗΣ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΤΡΟΦΙΜΩΝ
719,Έξοδα,2341227000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΚΑΙ ΕΝΕΡΓΕΙΑΣ
720,Έξοδα,2025,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Οικονομικό έτος:
722,Έξοδα,18678084000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΗΣ ΑΣΦΑΛΙΣΗΣ
723,Έξοδα,818045000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΑΝΑΠΤΥΞΗΣ
724,Έξοδα,2694810000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΥΠΟΔΟΜΩΝ ΚΑΙ ΜΕΤΑΦΟΡΩΝ
725,Έξοδα,651864000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΝΑΥΤΙΛΙΑΣ ΚΑΙ ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ
726,Έξοδα,189293000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΤΟΥΡΙΣΜΟΥ
727,Έξοδα,1073928000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΨΗΦΙΑΚΗΣ ΔΙΑΚΥΒΕΡΝΗΣΗΣ
728,Έξοδα,475871000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΜΕΤΑΝΑΣΤΕΥΣΗΣ ΚΑΙ ΑΣΥΛΟΥ
729,Έξοδα,2285820000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ
730,Έξοδα,13091000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΤΤΙΚΗΣ
731,Έξοδα,2025,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Οικονομικό έτος:
733,Έξοδα,6188000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΙΓΑΙΟΥ
734,Έξοδα,6497000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΚΡΗΤΗΣ
735,Έξοδα,18376000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ
736,Έξοδα,1307907506000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Σύνολο:
737,Έξοδα,2025,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Οικονομικό έτος:
739,Έξοδα,4638000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΠΡΟΕΔΡΙΑ ΤΗΣ ΔΗΜΟΚΡΑΤΙΑΣ
740,Έξοδα,169950000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΒΟΥΛΗ ΤΩΝ ΕΛΛΗΝΩΝ
741,Έξοδα,37689000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΠΡΟΕΔΡΙΑ ΤΗΣ ΚΥΒΕΡΝΗΣΗΣ
742,Έξοδα,3449276000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ
743,Έξοδα,390237000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ
744,Έξοδα,6061000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ
745,Έξοδα,6608424000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ
746,Έξοδα,577803000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΔΙΚΑΙΟΣΥΝΗΣ
747,Έξοδα,257419000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΠΟΛΙΤΙΣΜΟΥ
748,Έξοδα,222403000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΑΓΡΟΤΙΚΗΣ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΤΡΟΦΙΜΩΝ
749,Έξοδα,319227000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΚΑΙ ΕΝΕΡΓΕΙΑΣ
750,Έξοδα,2025,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Οικονομικό έτος:
752,Έξοδα,18215084000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΗΣ ΑΣΦΑΛΙΣΗΣ
753,Έξοδα,123045000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΑΝΑΠΤΥΞΗΣ
754,Έξοδα,881810000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΥΠΟΔΟΜΩΝ ΚΑΙ ΜΕΤΑΦΟΡΩΝ
755,Έξοδα,336864000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΝΑΥΤΙΛΙΑΣ ΚΑΙ ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ
756,Έξοδα,39293000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΤΟΥΡΙΣΜΟΥ
757,Έξοδα,151928000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΨΗΦΙΑΚΗΣ ΔΙΑΚΥΒΕΡΝΗΣΗΣ
758,Έξοδα,141871000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΜΕΤΑΝΑΣΤΕΥΣΗΣ ΚΑΙ ΑΣΥΛΟΥ
759,Έξοδα,2217820000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ
760,Έξοδα,13091000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΤΤΙΚΗΣ
761,Έξοδα,2025,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Οικονομικό έτος:
763,Έξοδα,6188000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΙΓΑΙΟΥ
764,Έξοδα,6497000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΚΡΗΤΗΣ
765,Έξοδα,1293807506000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Σύνολο:
766,Έξοδα,2025,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Οικονομικό έτος:
768,Έξοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΒΟΥΛΗ ΤΩΝ ΕΛΛΗΝΩΝ
769,Έξοδα,4000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΠΡΟΕΔΡΙΑ ΤΗΣ ΚΥΒΕΡΝΗΣΗΣ
770,Έξοδα,381000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ
771,Έξοδα,30000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ
772,Έξοδα,69000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ
773,Έξοδα,569000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ
774,Έξοδα,73000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΔΙΚΑΙΟΣΥΝΗΣ
775,Έξοδα,318000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΠΟΛΙΤΙΣΜΟΥ
776,Έξοδα,1059000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΑΓΡΟΤΙΚΗΣ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΤΡΟΦΙΜΩΝ
777,Έξοδα,2022000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΚΑΙ ΕΝΕΡΓΕΙΑΣ
778,Έξοδα,463000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΗΣ ΑΣΦΑΛΙΣΗΣ
779,Έξοδα,2025,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Οικονομικό έτος:
781,Έξοδα,695000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΑΝΑΠΤΥΞΗΣ
782,Έξοδα,1813000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΥΠΟΔΟΜΩΝ ΚΑΙ ΜΕΤΑΦΟΡΩΝ
783,Έξοδα,315000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΝΑΥΤΙΛΙΑΣ ΚΑΙ ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ
784,Έξοδα,150000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΤΟΥΡΙΣΜΟΥ
785,Έξοδα,922000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΨΗΦΙΑΚΗΣ ΔΙΑΚΥΒΕΡΝΗΣΗΣ
786,Έξοδα,334000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΜΕΤΑΝΑΣΤΕΥΣΗΣ ΚΑΙ ΑΣΥΛΟΥ
787,Έξοδα,68000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ
788,Έξοδα,14100000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Σύνολο:
789,Έξοδα,1001,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Οικονομικό έτος: 2025 Κωδικός Φορέα:
791,Έξοδα,3532000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
792,Έξοδα,203000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
793,Έξοδα,850000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
794,Έξοδα,53000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
795,Έξοδα,4638000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Σύνολο:
797,Έξοδα,4638000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1001-101-0000000 Προεδρία της Δημοκρατίας
798,Έξοδα,3532000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
799,Έξοδα,203000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
800,Έξοδα,850000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
801,Έξοδα,53000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
802,Έξοδα,4638000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Σύνολο:
803,Έξοδα,1003,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Οικονομικό έτος: 2025 Κωδικός Φορέα:
805,Έξοδα,127657000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
806,Έξοδα,740000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,22 Κοινωνικές παροχές
807,Έξοδα,6390000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
808,Έξοδα,30521000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
809,Έξοδα,1000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,26 Τόκοι
810,Έξοδα,100000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
811,Έξοδα,4461000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
812,Έξοδα,80000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,33 Τιμαλφή
813,Έξοδα,169950000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Σύνολο:
815,Έξοδα,6423000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
816,Έξοδα,12000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,22 Κοινωνικές παροχές
817,Έξοδα,70636000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1003-201-0000000 Γενική Γραμματεία της Βουλής των Ελλήνων
818,Έξοδα,44609000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
819,Έξοδα,716000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,22 Κοινωνικές παροχές
820,Έξοδα,6318000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
822,Έξοδα,15605000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
823,Έξοδα,100000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
824,Έξοδα,3208000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
825,Έξοδα,80000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,33 Τιμαλφή
826,Έξοδα,76625000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
827,Έξοδα,12000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,22 Κοινωνικές παροχές
829,Έξοδα,72000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
830,Έξοδα,14916000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
831,Έξοδα,1000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,26 Τόκοι
832,Έξοδα,1253000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
833,Έξοδα,169950000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Σύνολο:
834,Έξοδα,1003,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Οικονομικό έτος: 2025 Κωδικός Φορέα:
836,Έξοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
837,Έξοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Σύνολο:
839,Έξοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
840,Έξοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Σύνολο:
841,Έξοδα,1004,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Οικονομικό έτος: 2025 Κωδικός Φορέα:
843,Έξοδα,20543000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
844,Έξοδα,20000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,22 Κοινωνικές παροχές
845,Έξοδα,8930000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
846,Έξοδα,4091000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
847,Έξοδα,3600000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,25 Επιδοτήσεις
848,Έξοδα,505000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
849,Έξοδα,37689000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Σύνολο:
851,Έξοδα,1544000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
852,Έξοδα,9656000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004-201-0000000 Γενική Γραμματεία του Πρωθυπουργού
853,Έξοδα,5260000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
854,Έξοδα,3891000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
855,Έξοδα,505000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
857,Έξοδα,6253000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
858,Έξοδα,3217000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004-203-0000000 Γενική Γραμματεία Συντονισμού
859,Έξοδα,3217000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
860,Έξοδα,16627000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004-204-0000000 Γενική Γραμματεία Επικοινωνίας και Ενημέρωσης
861,Έξοδα,3877000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
862,Έξοδα,20000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,22 Κοινωνικές παροχές
863,Έξοδα,8930000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
865,Έξοδα,200000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
866,Έξοδα,3600000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,25 Επιδοτήσεις
867,Έξοδα,164000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004-206-0000000 Ειδική Γραμματεία Μακροπρόθεσμου Σχεδιασμού
868,Έξοδα,164000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
869,Έξοδα,89000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004-501-0000000 Εθνική Αρχή Προσβασιμότητας
870,Έξοδα,89000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
871,Έξοδα,139000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004-502-0000000 Εθνική Επιτροπή Βιοηθικής και Τεχνοηθικής
873,Έξοδα,139000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
874,Έξοδα,37689000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Σύνολο:
875,Έξοδα,1004,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Οικονομικό έτος: 2025 Κωδικός Φορέα:
877,Έξοδα,3000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
878,Έξοδα,3000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Σύνολο:
880,Έξοδα,1500000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004-201-0000000 Γενική Γραμματεία του Πρωθυπουργού
881,Έξοδα,1500000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
882,Έξοδα,1500000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
883,Έξοδα,3000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Σύνολο:
884,Έξοδα,1004,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Οικονομικό έτος: 2025 Κωδικός Φορέα:
886,Έξοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
887,Έξοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Σύνολο:
889,Έξοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004-201-0000000 Γενική Γραμματεία του Πρωθυπουργού
890,Έξοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
891,Έξοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Σύνολο:
892,Έξοδα,1007,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Οικονομικό έτος: 2025 Κωδικός Φορέα:
894,Έξοδα,68578000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
895,Έξοδα,3359467000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
896,Έξοδα,16594000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
897,Έξοδα,186000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,27 Λοιπές δαπάνες
898,Έξοδα,3200000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
899,Έξοδα,1251000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
900,Έξοδα,3449276000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,Σύνολο:
902,Έξοδα,1930000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
903,Έξοδα,136000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
904,Έξοδα,240000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
905,Έξοδα,343000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
906,Έξοδα,14340000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1007-202-0000000 Γενική Γραμματεία Ιθαγένειας
908,Έξοδα,10400000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
909,Έξοδα,740000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
910,Έξοδα,3200000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
911,Έξοδα,31927000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1007-206-0000000 Γενική Γραμματεία Εσωτερικών και Οργάνωσης
912,Έξοδα,8270000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
913,Έξοδα,20180000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
914,Έξοδα,3192000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
916,Έξοδα,285000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
917,Έξοδα,24325000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1007-207-0000000 Γενική Γραμματεία Δημόσιας Διοίκησης
918,Έξοδα,13209000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
919,Έξοδα,7138000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
920,Έξοδα,3602000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
921,Έξοδα,186000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,27 Λοιπές δαπάνες
922,Έξοδα,190000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
924,Έξοδα,218000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
925,Έξοδα,60000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
926,Έξοδα,3334319000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1007-209-0000000 Γενική Γραμματεία Αυτοδιοίκησης και Αποκέντρωσης
