# line,type,amount,ministry,source
419,Έσοδα,550000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,43202 Μακροπρόθεσμοι τίτλοι έκδοσης Δημόσιων Επιχειρήσεων
420,Έσοδα,550000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,4320201 Ομόλογα Δημοσίων Επιχειρήσεων
421,Έσοδα,550000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,4320201001 Εισπράξεις ομολόγων Δημοσίων Επιχειρήσεων
422,Έσοδα,2063000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,45 Συμμετοχικοί τίτλοι και μερίδια επενδυτικών κεφαλαίων
423,Έσοδα,3000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,451 Εισηγμένες μετοχές
424,Έσοδα,3000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,45109 Λοιπές εισηγμένες μετοχές
425,Έσοδα,2060000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,452 Μη εισηγμένες μετοχές
426,Έσοδα,2060000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,45209 Λοιπές μη εισηγμένες μετοχές
427,Έσοδα,2060000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,4520901 Λοιπές μη εισηγμένες μετοχές εσωτερικού
428,Έσοδα,19000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,52 Υποχρεώσεις από Νόμισμα και καταθέσεις
429,Έσοδα,19000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,521 Υποχρεώσεις από νόμισμα σε κυκλοφορία
430,Έσοδα,19000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,52101 Υποχρεώσεις από κέρματα σε κυκλοφορία
431,Έσοδα,19000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5210101 Μεταλλικά κέρματα σε κυκλοφορία
432,Έσοδα,19000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5210101001 Έσοδα από την κυκλοφορία μεταλλικών κερμάτων
433,Έσοδα,22761145000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,53 Χρεωστικοί τίτλοι (Υποχρεώσεις)
434,Έσοδα,13500000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,531 Βραχυπρόθεσμοι χρεωστικοί τίτλοι
435,Έσοδα,13500000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,53101 Βραχυπρόθεσμοι τίτλοι εσωτερικού
436,Έσοδα,13500000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5310101 Έντοκα γραμμάτια του Ελληνικού Δημοσίου
437,Έσοδα,13500000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5310101001 Εισπράξεις εντόκων γραμματίων του Ελληνικού Δημοσίου
438,Έσοδα,9261145000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,532 Μακροπρόθεσμοι χρεωστικοί τίτλοι
439,Έσοδα,9261145000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,53201 Μακροπρόθεσμοι τίτλοι εσωτερικού
440,Έσοδα,9261145000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5320101 Ομόλογα Ελληνικού Δημοσίου στην αγορά εσωτερικού
441,Έσοδα,9261145000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5320101001 Εισπράξεις ομολόγων Ελληνικού Δημοσίου στην αγορά εσωτερικού
442,Έσοδα,600000000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,54 Δάνεια
443,Έσοδα,600000000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,541 Βραχυπρόθεσμα δάνεια
444,Έσοδα,600000000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,54101 Βραχυπρόθεσμα δάνεια εσωτερικού
445,Έσοδα,600000000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5410102 Τίτλοι με σύμφωνο επαναγοράς
446,Έσοδα,600000000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5410102001 Εισπράξεις από την πώληση τίτλων με σύμφωνο επαναγοράς
447,Έσοδα,30000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,13 Μεταβιβάσεις
448,Έσοδα,30000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,134 Επιχορηγήσεις επενδύσεων εσωτερικού
449,Έσοδα,30000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,13409 Λοιπές Επιχορηγήσεις επενδύσεων
450,Έσοδα,30000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1340901 Έσοδα από συνεισφορές για εκτέλεση έργων επενδύσεων
451,Έσοδα,30000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1340901001 Έσοδα από συνεισφορές για εκτέλεση έργων επενδύσεων
452,Έσοδα,170000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15 Λοιπά τρέχοντα έσοδα
453,Έσοδα,170000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,159 Επιστροφές δαπανών
454,Έσοδα,166000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15903 Επιστροφές μεταβιβάσεων
455,Έσοδα,138000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590301001 Επιστροφές ποσών από ΝΠΔΔ για εκτέλεση έργων επενδύσεων
456,Έσοδα,4000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590309 Λοιπές επιστροφές από την εκτέλεση έργων επενδύσεων
457,Έσοδα,4000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590309001 Λοιπές επιστροφές από την εκτέλεση έργων επενδύσεων
458,Έσοδα,4000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15907 Επιστροφές λοιπών δαπανών
459,Έσοδα,4000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590788 Επιστροφές χρημάτων για τακτοποίηση Χ.Ε.Π.
460,Έσοδα,31122010,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,που εκδόθηκαν μετά την
461,Έσοδα,3479000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,13 Μεταβιβάσεις
462,Έσοδα,3479000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,135 Επιχορηγήσεις επενδύσεων από την Ε.Ε.
463,Έσοδα,3479000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,13501 Επιχορηγήσεις επενδύσεων από κοινοτικά ταμεία
464,Έσοδα,1265000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1350101 Απολήψεις από το Ταμείο Περιφερειακής Ανάπτυξης
465,Έσοδα,1265000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1350101001 Απολήψεις από το Ταμείο Περιφερειακής Ανάπτυξης
466,Έσοδα,702000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1350104 Απολήψεις από το Ταμείο Συνοχής
467,Έσοδα,702000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1350104001 Απολήψεις από το Ταμείο Συνοχής
468,Έσοδα,863000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1350106 Απολήψεις από το Ευρωπαϊκό Κοινωνικό Ταμείο
469,Έσοδα,863000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1350106001 Απολήψεις από το Ευρωπαϊκό Κοινωνικό Ταμείο
470,Έσοδα,91000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1350107001 Απολήψεις από το Ευρωπαϊκό Ταμείο Θαλάσσιας Αλιείας (ΕΤΘΑ)
471,Έξοδα,13403404000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
472,Έξοδα,134422000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,22 Κοινωνικές παροχές
473,Έξοδα,27824312000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
474,Έξοδα,1145289000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
475,Έξοδα,89060000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,25 Επιδοτήσεις
476,Έξοδα,4500100000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,26 Τόκοι
477,Έξοδα,71388000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,27 Λοιπές δαπάνες
478,Έξοδα,8245362000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
479,Έξοδα,623188000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Αγορές παγίων περιουσιακών στοιχείων
480,Έξοδα,10000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,33 Αγορές τιμαλφών
481,Έξοδα,562480000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,45 Συμμετοχικοί τίτλοι και μερίδια επενδυτικών κεφαλαίων
482,Έξοδα,19367000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,53 Χρεωστικοί τίτλοι (υποχρεώσεις)
483,Έξοδα,601528130000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,54 Δάνεια
484,Έξοδα,1650000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,57 Χρηματοοικονομικά παράγωγα
485,Έξοδα,13403404000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
486,Έξοδα,134422000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,22 Κοινωνικές παροχές
487,Έξοδα,27824312000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
488,Έξοδα,1145289000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
489,Έξοδα,89060000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,25 Επιδοτήσεις
490,Έξοδα,4500100000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,26 Τόκοι
491,Έξοδα,71388000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,27 Λοιπές δαπάνες
492,Έξοδα,1495362000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
493,Έξοδα,623188000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Αγορές παγίων περιουσιακών στοιχείων
494,Έξοδα,10000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,33 Αγορές τιμαλφών
495,Έξοδα,562480000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,45 Συμμετοχικοί τίτλοι και μερίδια επενδυτικών κεφαλαίων
496,Έξοδα,19367000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,53 Χρεωστικοί τίτλοι (υποχρεώσεις)
497,Έξοδα,601528130000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,54 Δάνεια
498,Έξοδα,1650000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,57 Χρηματοοικονομικά παράγωγα
499,Έξοδα,6750000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
500,Έξοδα,3691000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1001 ΠΡΟΕΔΡΙΑ ΤΗΣ ΔΗΜΟΚΡΑΤΙΑΣ
501,Έξοδα,140550000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1003 ΒΟΥΛΗ ΤΩΝ ΕΛΛΗΝΩΝ
502,Έξοδα,2997671000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1007 ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ
503,Έξοδα,278109000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1009 ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ
504,Έξοδα,3397000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1011 ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ
505,Έξοδα,3858660000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1015 ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ
506,Έξοδα,532754000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1017 ΥΠΟΥΡΓΕΙΟ ΔΙΚΑΙΟΣΥΝΗΣ
507,Έξοδα,5463000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1019 ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ
508,Έξοδα,335200000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1021 ΥΠΟΥΡΓΕΙΟ ΠΟΛΙΤΙΣΜΟΥ & ΑΘΛΗΤΙΣΜΟΥ
509,Έξοδα,632788383000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1023 ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ
510,Έξοδα,1071473000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1029 ΥΠΟΥΡΓΕΙΟ ΑΓΡΟΤΙΚΗΣ ΑΝΑΠΤΥΞΗΣ & ΤΡΟΦΙΜΩΝ
511,Έξοδα,660805000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1031 ΥΠΟΥΡΓΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΟΣ & ΕΝΕΡΓΕΙΑΣ
512,Έξοδα,19891800000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1033 ΥΠΟΥΡΓΕΙΟ ΕΡΓΑΣΙΑΣ & ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ
513,Έξοδα,2419846000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1035 ΥΠΟΥΡΓΕΙΟ ΑΝΑΠΤΥΞΗΣ & ΕΠΕΝΔΥΣΕΩΝ
514,Έξοδα,2000867000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1039 ΥΠΟΥΡΓΕΙΟ ΥΠΟΔΟΜΩΝ & ΜΕΤΑΦΟΡΩΝ
515,Έξοδα,406800000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1041 ΥΠΟΥΡΓΕΙΟ ΝΑΥΤΙΛΙΑΣ & ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ
516,Έξοδα,69680000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1045 ΥΠΟΥΡΓΕΙΟ ΤΟΥΡΙΣΜΟΥ
517,Έξοδα,2470481000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1047 ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ
518,Έξοδα,192279000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1053 ΥΠΟΥΡΓΕΙΟ ΨΗΦΙΑΚΗΣ ΔΙΑΚΥΒΕΡΝΗΣΗΣ
519,Έξοδα,19856000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1901 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΤΤΙΚΗΣ
520,Έξοδα,10220000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1905 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΙΓΑΙΟΥ
521,Έξοδα,11208000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1906 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΚΡΗΤΗΣ
522,Έξοδα,42245000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1907 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ
523,Έξοδα,3691000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1001 ΠΡΟΕΔΡΙΑ ΤΗΣ ΔΗΜΟΚΡΑΤΙΑΣ
524,Έξοδα,139550000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1003 ΒΟΥΛΗ ΤΩΝ ΕΛΛΗΝΩΝ
525,Έξοδα,2785671000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1007 ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ
526,Έξοδα,267109000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1009 ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ
527,Έξοδα,3383000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1011 ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ
528,Έξοδα,3798660000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1015 ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ
529,Έξοδα,509754000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1017 ΥΠΟΥΡΓΕΙΟ ΔΙΚΑΙΟΣΥΝΗΣ
530,Έξοδα,4953000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1019 ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ
531,Έξοδα,300200000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1021 ΥΠΟΥΡΓΕΙΟ ΠΟΛΙΤΙΣΜΟΥ & ΑΘΛΗΤΙΣΜΟΥ
532,Έξοδα,632762383000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1023 ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ
533,Έξοδα,269473000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1029 ΥΠΟΥΡΓΕΙΟ ΑΓΡΟΤΙΚΗΣ ΑΝΑΠΤΥΞΗΣ & ΤΡΟΦΙΜΩΝ
534,Έξοδα,90805000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1031 ΥΠΟΥΡΓΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΟΣ & ΕΝΕΡΓΕΙΑΣ
535,Έξοδα,19471800000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1033 ΥΠΟΥΡΓΕΙΟ ΕΡΓΑΣΙΑΣ & ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ
536,Έξοδα,158846000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1035 ΥΠΟΥΡΓΕΙΟ ΑΝΑΠΤΥΞΗΣ & ΕΠΕΝΔΥΣΕΩΝ
537,Έξοδα,533867000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1039 ΥΠΟΥΡΓΕΙΟ ΥΠΟΔΟΜΩΝ & ΜΕΤΑΦΟΡΩΝ
538,Έξοδα,266800000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1041 ΥΠΟΥΡΓΕΙΟ ΝΑΥΤΙΛΙΑΣ & ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ
539,Έξοδα,36680000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1045 ΥΠΟΥΡΓΕΙΟ ΤΟΥΡΙΣΜΟΥ
540,Έξοδα,2365481000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1047 ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ
541,Έξοδα,132279000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1053 ΥΠΟΥΡΓΕΙΟ ΨΗΦΙΑΚΗΣ ΔΙΑΚΥΒΕΡΝΗΣΗΣ
542,Έξοδα,19856000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1901 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΤΤΙΚΗΣ
543,Έξοδα,10220000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1905 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΙΓΑΙΟΥ
544,Έξοδα,11208000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1906 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΚΡΗΤΗΣ
545,Έξοδα,42245000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1907 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ
546,Έξοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1003 ΒΟΥΛΗ ΤΩΝ ΕΛΛΗΝΩΝ
547,Έξοδα,212000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1007 ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ
548,Έξοδα,11000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1009 ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ
549,Έξοδα,14000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1011 ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ
550,Έξοδα,60000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1015 ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ
551,Έξοδα,23000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1017 ΥΠΟΥΡΓΕΙΟ ΔΙΚΑΙΟΣΥΝΗΣ
552,Έξοδα,510000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1019 ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ
553,Έξοδα,35000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1021 ΥΠΟΥΡΓΕΙΟ ΠΟΛΙΤΙΣΜΟΥ & ΑΘΛΗΤΙΣΜΟΥ
554,Έξοδα,26000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1023 ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ
555,Έξοδα,802000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1029 ΥΠΟΥΡΓΕΙΟ ΑΓΡΟΤΙΚΗΣ ΑΝΑΠΤΥΞΗΣ & ΤΡΟΦΙΜΩΝ
556,Έξοδα,570000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1031 ΥΠΟΥΡΓΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΟΣ & ΕΝΕΡΓΕΙΑΣ
557,Έξοδα,420000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1033 ΥΠΟΥΡΓΕΙΟ ΕΡΓΑΣΙΑΣ & ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ
558,Έξοδα,2261000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1035 ΥΠΟΥΡΓΕΙΟ ΑΝΑΠΤΥΞΗΣ & ΕΠΕΝΔΥΣΕΩΝ
559,Έξοδα,1467000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1039 ΥΠΟΥΡΓΕΙΟ ΥΠΟΔΟΜΩΝ & ΜΕΤΑΦΟΡΩΝ
560,Έξοδα,140000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1041 ΥΠΟΥΡΓΕΙΟ ΝΑΥΤΙΛΙΑΣ & ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ
561,Έξοδα,33000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1045 ΥΠΟΥΡΓΕΙΟ ΤΟΥΡΙΣΜΟΥ
562,Έξοδα,105000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1047 ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ
563,Έξοδα,60000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1053 ΥΠΟΥΡΓΕΙΟ ΨΗΦΙΑΚΗΣ ΔΙΑΚΥΒΕΡΝΗΣΗΣ
564,Έξοδα,2750000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
565,Έξοδα,188000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
566,Έξοδα,700000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
567,Έξοδα,53000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Αγορές παγίων περιουσιακών στοιχείων
568,Έξοδα,3691000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1001-101-0000000 Προεδρία της Δημοκρατίας
569,Έξοδα,2750000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
570,Έξοδα,188000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
571,Έξοδα,700000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
572,Έξοδα,53000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Αγορές παγίων περιουσιακών στοιχείων
573,Έξοδα,109625000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
574,Έξοδα,754000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,22 Κοινωνικές παροχές
575,Έξοδα,3037000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
576,Έξοδα,23753000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
577,Έξοδα,100000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
578,Έξοδα,2271000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Αγορές παγίων περιουσιακών στοιχείων
579,Έξοδα,10000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,33 Αγορές τιμαλφών
580,Έξοδα,4505000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
581,Έξοδα,54692000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1003-201-0000000 Γενική Γραμματεία της Βουλής των Ελλήνων
582,Έξοδα,37452000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
583,Έξοδα,749000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,22 Κοινωνικές παροχές
584,Έξοδα,2987000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
585,Έξοδα,11938000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
586,Έξοδα,100000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
587,Έξοδα,1456000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Αγορές παγίων περιουσιακών στοιχείων
588,Έξοδα,10000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,33 Αγορές τιμαλφών
589,Έξοδα,67668000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
590,Έξοδα,5000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,22 Κοινωνικές παροχές
591,Έξοδα,50000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
