# line,type,amount,ministry,source
536,Έξοδα,418728000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1055 ΥΠΟΥΡΓΕΙΟ ΜΕΤΑΝΑΣΤΕΥΣΗΣ ΚΑΙ ΑΣΥΛΟΥ
537,Έξοδα,2012833000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1057 ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ
538,Έξοδα,11610000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1901 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΤΤΙΚΗΣ
539,Έξοδα,5631000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1905 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΙΓΑΙΟΥ
540,Έξοδα,6068000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1906 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΚΡΗΤΗΣ
541,Έξοδα,17118000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1907 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ
542,Έξοδα,4263000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1001 ΠΡΟΕΔΡΙΑ ΤΗΣ ΔΗΜΟΚΡΑΤΙΑΣ
543,Έξοδα,148900000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1003 ΒΟΥΛΗ ΤΩΝ ΕΛΛΗΝΩΝ
544,Έξοδα,34679000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004 ΠΡΟΕΔΡΙΑ ΤΗΣ ΚΥΒΕΡΝΗΣΗΣ
545,Έξοδα,3215620000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1007 ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ
546,Έξοδα,266600000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1009 ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ
547,Έξοδα,5687800000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1011 ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ
548,Έξοδα,4776460000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1015 ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ
549,Έξοδα,515955000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1017 ΥΠΟΥΡΓΕΙΟ ΔΙΚΑΙΟΣΥΝΗΣ
550,Έξοδα,5015300000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1019 ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ
551,Έξοδα,339969000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1021 ΥΠΟΥΡΓΕΙΟ ΠΟΛΙΤΙΣΜΟΥ & ΑΘΛΗΤΙΣΜΟΥ
552,Έξοδα,748422479000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1023 ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ
553,Έξοδα,229408000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1029 ΥΠΟΥΡΓΕΙΟ ΑΓΡΟΤΙΚΗΣ ΑΝΑΠΤΥΞΗΣ & ΤΡΟΦΙΜΩΝ
554,Έξοδα,298235000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1031 ΥΠΟΥΡΓΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΟΣ & ΕΝΕΡΓΕΙΑΣ
555,Έξοδα,21795657000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1033 ΥΠΟΥΡΓΕΙΟ ΕΡΓΑΣΙΑΣ & ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ
556,Έξοδα,141371000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1035 ΥΠΟΥΡΓΕΙΟ ΑΝΑΠΤΥΞΗΣ & ΕΠΕΝΔΥΣΕΩΝ
557,Έξοδα,851454000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1039 ΥΠΟΥΡΓΕΙΟ ΥΠΟΔΟΜΩΝ & ΜΕΤΑΦΟΡΩΝ
558,Έξοδα,284223000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1041 ΥΠΟΥΡΓΕΙΟ ΝΑΥΤΙΛΙΑΣ & ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ
559,Έξοδα,39093000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1045 ΥΠΟΥΡΓΕΙΟ ΤΟΥΡΙΣΜΟΥ
560,Έξοδα,162588000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1053 ΥΠΟΥΡΓΕΙΟ ΨΗΦΙΑΚΗΣ ΔΙΑΚΥΒΕΡΝΗΣΗΣ
561,Έξοδα,94020000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1055 ΥΠΟΥΡΓΕΙΟ ΜΕΤΑΝΑΣΤΕΥΣΗΣ ΚΑΙ ΑΣΥΛΟΥ
562,Έξοδα,1947833000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1057 ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ
563,Έξοδα,11610000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1901 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΤΤΙΚΗΣ
564,Έξοδα,5631000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1905 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΙΓΑΙΟΥ
565,Έξοδα,6068000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1906 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΚΡΗΤΗΣ
566,Έξοδα,17118000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1907 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ
567,Έξοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1003 ΒΟΥΛΗ ΤΩΝ ΕΛΛΗΝΩΝ
568,Έξοδα,6000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004 ΠΡΟΕΔΡΙΑ ΤΗΣ ΚΥΒΕΡΝΗΣΗΣ
569,Έξοδα,333128000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1007 ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ
570,Έξοδα,15575000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1009 ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ
571,Έξοδα,20000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1011 ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ
572,Έξοδα,425928000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1015 ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ
573,Έξοδα,50419000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1017 ΥΠΟΥΡΓΕΙΟ ΔΙΚΑΙΟΣΥΝΗΣ
574,Έξοδα,1065204000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1019 ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ
575,Έξοδα,118594000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1021 ΥΠΟΥΡΓΕΙΟ ΠΟΛΙΤΙΣΜΟΥ & ΑΘΛΗΤΙΣΜΟΥ
576,Έξοδα,169844000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1023 ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ
577,Έξοδα,1318572000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1029 ΥΠΟΥΡΓΕΙΟ ΑΓΡΟΤΙΚΗΣ ΑΝΑΠΤΥΞΗΣ & ΤΡΟΦΙΜΩΝ
578,Έξοδα,1409098000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1031 ΥΠΟΥΡΓΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΟΣ & ΕΝΕΡΓΕΙΑΣ
579,Έξοδα,697029000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1033 ΥΠΟΥΡΓΕΙΟ ΕΡΓΑΣΙΑΣ & ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ
580,Έξοδα,3153978000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1035 ΥΠΟΥΡΓΕΙΟ ΑΝΑΠΤΥΞΗΣ & ΕΠΕΝΔΥΣΕΩΝ
581,Έξοδα,1494805000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1039 ΥΠΟΥΡΓΕΙΟ ΥΠΟΔΟΜΩΝ & ΜΕΤΑΦΟΡΩΝ
582,Έξοδα,214230000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1041 ΥΠΟΥΡΓΕΙΟ ΝΑΥΤΙΛΙΑΣ & ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ
583,Έξοδα,200267000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1045 ΥΠΟΥΡΓΕΙΟ ΤΟΥΡΙΣΜΟΥ
584,Έξοδα,810349000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1053 ΥΠΟΥΡΓΕΙΟ ΨΗΦΙΑΚΗΣ ΔΙΑΚΥΒΕΡΝΗΣΗΣ
585,Έξοδα,324708000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1055 ΥΠΟΥΡΓΕΙΟ ΜΕΤΑΝΑΣΤΕΥΣΗΣ ΚΑΙ ΑΣΥΛΟΥ
586,Έξοδα,65000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1057 ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ
587,Έξοδα,3157000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
588,Έξοδα,203000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
589,Έξοδα,850000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
590,Έξοδα,53000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
591,Έξοδα,4263000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1001-101-0000000 Προεδρία της Δημοκρατίας
592,Έξοδα,3157000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
593,Έξοδα,203000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
594,Έξοδα,850000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
595,Έξοδα,53000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
596,Έξοδα,112490000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
597,Έξοδα,697000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,22 Κοινωνικές παροχές
598,Έξοδα,4449000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
599,Έξοδα,27202000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
600,Έξοδα,55000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,26 Τόκοι
601,Έξοδα,100000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
602,Έξοδα,3847000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
603,Έξοδα,60000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,33 Τιμαλφή
604,Έξοδα,5517000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
605,Έξοδα,59012000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1003-201-0000000 Γενική Γραμματεία της Βουλής των Ελλήνων
606,Έξοδα,37619000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
607,Έξοδα,692000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,22 Κοινωνικές παροχές
608,Έξοδα,4269000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
609,Έξοδα,13777000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
610,Έξοδα,100000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
611,Έξοδα,2495000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
612,Έξοδα,60000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,33 Τιμαλφή
613,Έξοδα,69354000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
614,Έξοδα,5000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,22 Κοινωνικές παροχές
615,Έξοδα,180000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
616,Έξοδα,13425000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
617,Έξοδα,55000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,26 Τόκοι
618,Έξοδα,1352000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
619,Έξοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
620,Έξοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
621,Έξοδα,18533000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
622,Έξοδα,20000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,22 Κοινωνικές παροχές
623,Έξοδα,8430000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
624,Έξοδα,3891000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
625,Έξοδα,3300000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,25 Επιδοτήσεις
626,Έξοδα,505000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
627,Έξοδα,1633000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
628,Έξοδα,9396000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004-201-0000000 Γενική Γραμματεία του Πρωθυπουργού
629,Έξοδα,5000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
630,Έξοδα,3891000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
631,Έξοδα,505000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
632,Έξοδα,5700000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
633,Έξοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004-203-0000000 Γενική Γραμματεία Συντονισμού
634,Έξοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
635,Έξοδα,15550000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004-204-0000000 Γενική Γραμματεία Επικοινωνίας και Ενημέρωσης
636,Έξοδα,3800000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
637,Έξοδα,20000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,22 Κοινωνικές παροχές
638,Έξοδα,8430000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
639,Έξοδα,3300000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,25 Επιδοτήσεις
640,Έξοδα,120000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004-206-0000000 Ειδική Γραμματεία Μακροπρόθεσμου Σχεδιασμού
641,Έξοδα,120000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
642,Έξοδα,140000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004-501-0000000 Εθνική Αρχή Προσβασιμότητας
643,Έξοδα,140000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
644,Έξοδα,140000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004-502-0000000 Εθνική Επιτροπή Βιοηθικής και Τεχνοηθικής
645,Έξοδα,140000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
646,Έξοδα,5000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
647,Έξοδα,4500000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004-201-0000000 Γενική Γραμματεία του Πρωθυπουργού
648,Έξοδα,4500000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
649,Έξοδα,500000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
650,Έξοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
651,Έξοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004-201-0000000 Γενική Γραμματεία του Πρωθυπουργού
652,Έξοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
653,Έξοδα,64630000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
654,Έξοδα,2982736000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
655,Έξοδα,14561000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
656,Έξοδα,152500000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
657,Έξοδα,1193000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
658,Έξοδα,1386000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
659,Έξοδα,136000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
660,Έξοδα,287000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
661,Έξοδα,253000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
662,Έξοδα,13635000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1007-202-0000000 Γενική Γραμματεία Ιθαγένειας
663,Έξοδα,10455000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
664,Έξοδα,680000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
665,Έξοδα,2500000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
666,Έξοδα,3141921000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1007-206-0000000 Γενική Γραμματεία Εσωτερικών και Οργάνωσης
667,Έξοδα,11332000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
668,Έξοδα,2977136000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
669,Έξοδα,3168000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
670,Έξοδα,150000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
671,Έξοδα,285000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
672,Έξοδα,11401000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
673,Έξοδα,4440000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
674,Έξοδα,2453000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
675,Έξοδα,205000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
676,Έξοδα,127000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
677,Έξοδα,50000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
678,Έξοδα,478000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
679,Έξοδα,5000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
680,Έξοδα,215000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
681,Έξοδα,44000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
682,Έξοδα,14729000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
683,Έξοδα,3385000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
684,Έξοδα,150000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
685,Έξοδα,6273000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
686,Έξοδα,6000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
687,Έξοδα,850000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
688,Έξοδα,80000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
689,Έξοδα,5307000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
690,Έξοδα,2821000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
691,Έξοδα,395000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
692,Έξοδα,2640000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
693,Έξοδα,1154000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
694,Έξοδα,716000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
695,Έξοδα,78000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
696,Έξοδα,179128000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
697,Έξοδα,60000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1007-206-0000000 Γενική Γραμματεία Εσωτερικών και Οργάνωσης
698,Έξοδα,60000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
699,Έξοδα,100000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
700,Έξοδα,18128000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
701,Έξοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
702,Έξοδα,154000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
703,Έξοδα,138000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1007-206-0000000 Γενική Γραμματεία Εσωτερικών και Οργάνωσης
704,Έξοδα,138000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
705,Έξοδα,15000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
706,Έξοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
707,Έξοδα,138145000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
708,Έξοδα,61479000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
709,Έξοδα,62655000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
710,Έξοδα,100000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,26 Τόκοι
711,Έξοδα,2720000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
712,Έξοδα,1371000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
713,Έξοδα,130000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,54 Δάνεια
714,Έξοδα,4730000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
715,Έξοδα,4908000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
716,Έξοδα,14382000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
717,Έξοδα,330000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
718,Έξοδα,23462000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
719,Έξοδα,2100000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
720,Έξοδα,338000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
721,Έξοδα,3030000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
722,Έξοδα,75000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
723,Έξοδα,3515000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
724,Έξοδα,460000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
725,Έξοδα,152000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
726,Έξοδα,620000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
